"region","zone","language","residence","sex","population"
"snnpr","hadiya","upo","urban","m",11
"snnpr","hadiya","welaitigna","urban","m",1361
"snnpr","hadiya","wergigna","urban","m",0
"snnpr","hadiya","yemsagna","urban","m",119
"snnpr","hadiya","zeysegna","urban","m",4
"snnpr","hadiya","zlmamigna","urban","m",5
"snnpr","hadiya","other.ethiopian.languages","urban","m",170
"snnpr","hadiya","english","urban","m",0
"snnpr","hadiya","other.foreign.languages","urban","m",32
"snnpr","kembata.timbaro","affarigna","urban","m",6
"snnpr","kembata.timbaro","agew-awinigigna","urban","m",3
"snnpr","kembata.timbaro","agew-kamyrnya","urban","m",40
"snnpr","kembata.timbaro","alabigna","urban","m",23
"snnpr","kembata.timbaro","amarigna","urban","m",1692
"snnpr","kembata.timbaro","anyiwakgna","urban","m",2
"snnpr","kembata.timbaro","argobigna","urban","m",3
"snnpr","kembata.timbaro","arigna","urban","m",3
"snnpr","kembata.timbaro","arborigna","urban","m",0
"snnpr","kembata.timbaro","bachagna","urban","m",1
"snnpr","kembata.timbaro","basketigna","urban","m",0
"snnpr","kembata.timbaro","benchigna","urban","m",0
"snnpr","kembata.timbaro","bertagna","urban","m",2
"snnpr","kembata.timbaro","bodigna","urban","m",0
"snnpr","kembata.timbaro","brayligna","urban","m",1
"snnpr","kembata.timbaro","burjigna","urban","m",2
"snnpr","kembata.timbaro","benagna","urban","m",0
"snnpr","kembata.timbaro","charigna","urban","m",4
"snnpr","kembata.timbaro","dasenechgna","urban","m",0
"snnpr","kembata.timbaro","dawurogna","urban","m",9
"snnpr","kembata.timbaro","debosgna","urban","m",1
"snnpr","kembata.timbaro","derashigna","urban","m",0
"snnpr","kembata.timbaro","dimegna","urban","m",4
"snnpr","kembata.timbaro","dizigna","urban","m",2
"snnpr","kembata.timbaro","dongigna","urban","m",2968
"snnpr","kembata.timbaro","demegna","urban","m",8
"snnpr","kembata.timbaro","felashigna","urban","m",0
"snnpr","kembata.timbaro","fedashigna","urban","m",1
"snnpr","kembata.timbaro","gamogna","urban","m",8
"snnpr","kembata.timbaro","gebatogna","urban","m",0
"snnpr","kembata.timbaro","gedeogna","urban","m",0
"snnpr","kembata.timbaro","gedichogna","urban","m",4
"snnpr","kembata.timbaro","gedoligna","urban","m",11
"snnpr","kembata.timbaro","goffigna","urban","m",16
"snnpr","kembata.timbaro","gumuzigna","urban","m",5
"snnpr","kembata.timbaro","guragiegna","urban","m",141
"snnpr","kembata.timbaro","guagugna","urban","m",0
"snnpr","kembata.timbaro","hadiyigna","urban","m",1456
"snnpr","kembata.timbaro","hareriegna","urban","m",0
"snnpr","kembata.timbaro","hamerigna","urban","m",2
"snnpr","kembata.timbaro","irobigna","urban","m",0
"snnpr","kembata.timbaro","keffagna","urban","m",7
"snnpr","kembata.timbaro","kembatigna","urban","m",36828
"snnpr","kembata.timbaro","kontigna","urban","m",6
"snnpr","kembata.timbaro","komigna","urban","m",17
"snnpr","kembata.timbaro","konsogna","urban","m",2
"snnpr","kembata.timbaro","koregna","urban","m",1
"snnpr","kembata.timbaro","koygogna","urban","m",7
"snnpr","kembata.timbaro","koyrigna","urban","m",4
"snnpr","kembata.timbaro","kunamigna","urban","m",1
"snnpr","kembata.timbaro","karogna","urban","m",0
"snnpr","kembata.timbaro","kusumegna","urban","m",1
"snnpr","kembata.timbaro","maliegna","urban","m",24
"snnpr","kembata.timbaro","maogna","urban","m",5
"snnpr","kembata.timbaro","marekogna","urban","m",12
"snnpr","kembata.timbaro","mashiligna","urban","m",13
"snnpr","kembata.timbaro","merigna","urban","m",2
"snnpr","kembata.timbaro","me-enigna","urban","m",0
"snnpr","kembata.timbaro","messengogna","urban","m",13
"snnpr","kembata.timbaro","mejengerigna","urban","m",0
"snnpr","kembata.timbaro","mossigna","urban","m",3
"snnpr","kembata.timbaro","mursygna","urban","m",0
"snnpr","kembata.timbaro","murlegna","urban","m",0
"snnpr","kembata.timbaro","naogna","urban","m",3
"snnpr","kembata.timbaro","nuwerigna","urban","m",3
"snnpr","kembata.timbaro","nyangatomigna","urban","m",0
"snnpr","kembata.timbaro","oromigna","urban","m",96
"snnpr","kembata.timbaro","oydigna","urban","m",0
"snnpr","kembata.timbaro","qebenigna","urban","m",0
"snnpr","kembata.timbaro","qechemigna","urban","m",0
"snnpr","kembata.timbaro","qewamigna","urban","m",0
"snnpr","kembata.timbaro","shekacho","urban","m",1
"snnpr","kembata.timbaro","shekogna","urban","m",3
"snnpr","kembata.timbaro","shinashigna","urban","m",1
"snnpr","kembata.timbaro","sidamigna","urban","m",75
"snnpr","kembata.timbaro","shitagna","urban","m",8
"snnpr","kembata.timbaro","somaligna","urban","m",0
"snnpr","kembata.timbaro","surmagna","urban","m",1
"snnpr","kembata.timbaro","shegna","urban","m",0
"snnpr","kembata.timbaro","shetagna","urban","m",0
"snnpr","kembata.timbaro","tigrigna","urban","m",15
"snnpr","kembata.timbaro","tembarogna","urban","m",3767
"snnpr","kembata.timbaro","tsemayigna","urban","m",4
"snnpr","kembata.timbaro","upo","urban","m",11
"snnpr","kembata.timbaro","welaitigna","urban","m",1962
"snnpr","kembata.timbaro","wergigna","urban","m",0
"snnpr","kembata.timbaro","yemsagna","urban","m",0
"snnpr","kembata.timbaro","zeysegna","urban","m",0
"snnpr","kembata.timbaro","zlmamigna","urban","m",2
"snnpr","kembata.timbaro","other.ethiopian.languages","urban","m",42
"snnpr","kembata.timbaro","english","urban","m",1
"snnpr","kembata.timbaro","other.foreign.languages","urban","m",3
"snnpr","sidama","affarigna","urban","m",19
"snnpr","sidama","agew-awinigigna","urban","m",3
"snnpr","sidama","agew-kamyrnya","urban","m",32
"snnpr","sidama","alabigna","urban","m",47
"snnpr","sidama","amarigna","urban","m",19862
"snnpr","sidama","anyiwakgna","urban","m",70
"snnpr","sidama","argobigna","urban","m",40
"snnpr","sidama","arigna","urban","m",2
"snnpr","sidama","arborigna","urban","m",4
"snnpr","sidama","bachagna","urban","m",0
"snnpr","sidama","basketigna","urban","m",0
"snnpr","sidama","benchigna","urban","m",4
"snnpr","sidama","bertagna","urban","m",1
"snnpr","sidama","bodigna","urban","m",0
"snnpr","sidama","brayligna","urban","m",10
"snnpr","sidama","burjigna","urban","m",9
"snnpr","sidama","benagna","urban","m",3
"snnpr","sidama","charigna","urban","m",0
"snnpr","sidama","dasenechgna","urban","m",0
"snnpr","sidama","dawurogna","urban","m",18
"snnpr","sidama","debosgna","urban","m",6
"snnpr","sidama","derashigna","urban","m",3
"snnpr","sidama","dimegna","urban","m",0
"snnpr","sidama","dizigna","urban","m",0
"snnpr","sidama","dongigna","urban","m",7
"snnpr","sidama","demegna","urban","m",1
"snnpr","sidama","felashigna","urban","m",1
"snnpr","sidama","fedashigna","urban","m",1
"snnpr","sidama","gamogna","urban","m",625
"snnpr","sidama","gebatogna","urban","m",1
"snnpr","sidama","gedeogna","urban","m",41
"snnpr","sidama","gedichogna","urban","m",1
"snnpr","sidama","gedoligna","urban","m",8
"snnpr","sidama","goffigna","urban","m",139
"snnpr","sidama","gumuzigna","urban","m",7
"snnpr","sidama","guragiegna","urban","m",2318
"snnpr","sidama","guagugna","urban","m",5
"snnpr","sidama","hadiyigna","urban","m",177
"snnpr","sidama","hareriegna","urban","m",3
"snnpr","sidama","hamerigna","urban","m",0
"snnpr","sidama","irobigna","urban","m",5
"snnpr","sidama","keffagna","urban","m",28
"snnpr","sidama","kembatigna","urban","m",141
"snnpr","sidama","kontigna","urban","m",2
"snnpr","sidama","komigna","urban","m",3
"snnpr","sidama","konsogna","urban","m",3
"snnpr","sidama","koregna","urban","m",3
"snnpr","sidama","koygogna","urban","m",19
"snnpr","sidama","koyrigna","urban","m",9
"snnpr","sidama","kunamigna","urban","m",7
"snnpr","sidama","karogna","urban","m",0
"snnpr","sidama","kusumegna","urban","m",0
"snnpr","sidama","maliegna","urban","m",26
"snnpr","sidama","maogna","urban","m",35
"snnpr","sidama","marekogna","urban","m",16
"snnpr","sidama","mashiligna","urban","m",10
"snnpr","sidama","merigna","urban","m",107
"snnpr","sidama","me-enigna","urban","m",5
"snnpr","sidama","messengogna","urban","m",18
"snnpr","sidama","mejengerigna","urban","m",0
"snnpr","sidama","mossigna","urban","m",10
"snnpr","sidama","mursygna","urban","m",0
