"region","zone","language","residence","sex","population"
"somali","warder","guragiegna","urban","m",9
"somali","warder","guagugna","urban","m",0
"somali","warder","hadiyigna","urban","m",0
"somali","warder","hareriegna","urban","m",0
"somali","warder","hamerigna","urban","m",0
"somali","warder","irobigna","urban","m",0
"somali","warder","keffagna","urban","m",0
"somali","warder","kembatigna","urban","m",0
"somali","warder","kontigna","urban","m",7
"somali","warder","komigna","urban","m",0
"somali","warder","konsogna","urban","m",0
"somali","warder","koregna","urban","m",5
"somali","warder","koygogna","urban","m",0
"somali","warder","koyrigna","urban","m",0
"somali","warder","kunamigna","urban","m",0
"somali","warder","karogna","urban","m",0
"somali","warder","kusumegna","urban","m",0
"somali","warder","maliegna","urban","m",0
"somali","warder","maogna","urban","m",0
"somali","warder","marekogna","urban","m",0
"somali","warder","mashiligna","urban","m",0
"somali","warder","merigna","urban","m",0
"somali","warder","me-enigna","urban","m",0
"somali","warder","messengogna","urban","m",0
"somali","warder","mejengerigna","urban","m",0
"somali","warder","mossigna","urban","m",1
"somali","warder","mursygna","urban","m",0
"somali","warder","murlegna","urban","m",0
"somali","warder","naogna","urban","m",0
"somali","warder","nuwerigna","urban","m",0
"somali","warder","nyangatomigna","urban","m",0
"somali","warder","oromigna","urban","m",8
"somali","warder","oydigna","urban","m",0
"somali","warder","qebenigna","urban","m",0
"somali","warder","qechemigna","urban","m",1
"somali","warder","qewamigna","urban","m",0
"somali","warder","shekacho","urban","m",0
"somali","warder","shekogna","urban","m",0
"somali","warder","shinashigna","urban","m",0
"somali","warder","sidamigna","urban","m",0
"somali","warder","shitagna","urban","m",0
"somali","warder","somaligna","urban","m",16295
"somali","warder","surmagna","urban","m",0
"somali","warder","shegna","urban","m",0
"somali","warder","shetagna","urban","m",0
"somali","warder","tigrigna","urban","m",2
"somali","warder","tembarogna","urban","m",0
"somali","warder","tsemayigna","urban","m",0
"somali","warder","upo","urban","m",0
"somali","warder","welaitigna","urban","m",0
"somali","warder","wergigna","urban","m",0
"somali","warder","yemsagna","urban","m",0
"somali","warder","zeysegna","urban","m",0
"somali","warder","zlmamigna","urban","m",0
"somali","warder","other.ethiopian.languages","urban","m",27
"somali","warder","english","urban","m",0
"somali","warder","other.foreign.languages","urban","m",0
"somali","korahe","affarigna","urban","m",0
"somali","korahe","agew-awinigigna","urban","m",0
"somali","korahe","agew-kamyrnya","urban","m",6
"somali","korahe","alabigna","urban","m",1
"somali","korahe","amarigna","urban","m",222
"somali","korahe","anyiwakgna","urban","m",0
"somali","korahe","argobigna","urban","m",19
"somali","korahe","arigna","urban","m",0
"somali","korahe","arborigna","urban","m",0
"somali","korahe","bachagna","urban","m",0
"somali","korahe","basketigna","urban","m",1
"somali","korahe","benchigna","urban","m",0
"somali","korahe","bertagna","urban","m",0
"somali","korahe","bodigna","urban","m",0
"somali","korahe","brayligna","urban","m",0
"somali","korahe","burjigna","urban","m",0
"somali","korahe","benagna","urban","m",1
"somali","korahe","charigna","urban","m",0
"somali","korahe","dasenechgna","urban","m",0
"somali","korahe","dawurogna","urban","m",0
"somali","korahe","debosgna","urban","m",0
"somali","korahe","derashigna","urban","m",0
"somali","korahe","dimegna","urban","m",0
"somali","korahe","dizigna","urban","m",0
"somali","korahe","dongigna","urban","m",0
