"region","zone","language","residence","sex","population"
"harari","region","koygogna","rural","f",0
"harari","region","koyrigna","rural","f",0
"harari","region","kunamigna","rural","f",0
"harari","region","karogna","rural","f",0
"harari","region","kusumegna","rural","f",0
"harari","region","maliegna","rural","f",0
"harari","region","maogna","rural","f",0
"harari","region","marekogna","rural","f",0
"harari","region","mashiligna","rural","f",2
"harari","region","merigna","rural","f",1
"harari","region","me-enigna","rural","f",0
"harari","region","messengogna","rural","f",0
"harari","region","mejengerigna","rural","f",0
"harari","region","mossigna","rural","f",0
"harari","region","mursygna","rural","f",1
"harari","region","murlegna","rural","f",0
"harari","region","naogna","rural","f",0
"harari","region","nuwerigna","rural","f",1
"harari","region","nyangatomigna","rural","f",11
"harari","region","oromigna","rural","f",39776
"harari","region","oydigna","rural","f",4
"harari","region","qebenigna","rural","f",13
"harari","region","qechemigna","rural","f",0
"harari","region","qewamigna","rural","f",0
"harari","region","shekacho","rural","f",0
"harari","region","shekogna","rural","f",0
"harari","region","shinashigna","rural","f",0
"harari","region","sidamigna","rural","f",0
"harari","region","shitagna","rural","f",6
"harari","region","somaligna","rural","f",71
"harari","region","surmagna","rural","f",2
"harari","region","shegna","rural","f",0
"harari","region","shetagna","rural","f",0
"harari","region","tigrigna","rural","f",11
"harari","region","tembarogna","rural","f",0
"harari","region","tsemayigna","rural","f",0
"harari","region","upo","rural","f",1
"harari","region","welaitigna","rural","f",0
"harari","region","wergigna","rural","f",1
"harari","region","yemsagna","rural","f",0
"harari","region","zeysegna","rural","f",0
"harari","region","zlmamigna","rural","f",0
"harari","region","other.ethiopian.languages","rural","f",0
"harari","region","english","rural","f",0
"harari","region","other.foreign.languages","rural","f",4
