"region","zone","language","residence","sex","population"
"dire.dawa","administration","felashigna","urban","f",4
"dire.dawa","administration","fedashigna","urban","f",0
"dire.dawa","administration","gamogna","urban","f",9
"dire.dawa","administration","gebatogna","urban","f",2
"dire.dawa","administration","gedeogna","urban","f",1
"dire.dawa","administration","gedichogna","urban","f",1
"dire.dawa","administration","gedoligna","urban","f",6
"dire.dawa","administration","goffigna","urban","f",7
"dire.dawa","administration","gumuzigna","urban","f",37
"dire.dawa","administration","guragiegna","urban","f",4283
"dire.dawa","administration","guagugna","urban","f",25
"dire.dawa","administration","hadiyigna","urban","f",411
"dire.dawa","administration","hareriegna","urban","f",1899
"dire.dawa","administration","hamerigna","urban","f",1
"dire.dawa","administration","irobigna","urban","f",11
"dire.dawa","administration","keffagna","urban","f",23
"dire.dawa","administration","kembatigna","urban","f",30
"dire.dawa","administration","kontigna","urban","f",4
"dire.dawa","administration","komigna","urban","f",1
"dire.dawa","administration","konsogna","urban","f",3
"dire.dawa","administration","koregna","urban","f",2
"dire.dawa","administration","koygogna","urban","f",3
"dire.dawa","administration","koyrigna","urban","f",3
"dire.dawa","administration","kunamigna","urban","f",9
"dire.dawa","administration","karogna","urban","f",0
"dire.dawa","administration","kusumegna","urban","f",0
"dire.dawa","administration","maliegna","urban","f",87
"dire.dawa","administration","maogna","urban","f",42
"dire.dawa","administration","marekogna","urban","f",21
"dire.dawa","administration","mashiligna","urban","f",4
"dire.dawa","administration","merigna","urban","f",4
"dire.dawa","administration","me-enigna","urban","f",2
"dire.dawa","administration","messengogna","urban","f",19
"dire.dawa","administration","mejengerigna","urban","f",0
"dire.dawa","administration","mossigna","urban","f",3
"dire.dawa","administration","mursygna","urban","f",1
"dire.dawa","administration","murlegna","urban","f",7
"dire.dawa","administration","naogna","urban","f",5
"dire.dawa","administration","nuwerigna","urban","f",26
"dire.dawa","administration","nyangatomigna","urban","f",18
"dire.dawa","administration","oromigna","urban","f",34939
"dire.dawa","administration","oydigna","urban","f",20
"dire.dawa","administration","qebenigna","urban","f",228
"dire.dawa","administration","qechemigna","urban","f",0
"dire.dawa","administration","qewamigna","urban","f",0
"dire.dawa","administration","shekacho","urban","f",1
"dire.dawa","administration","shekogna","urban","f",0
"dire.dawa","administration","shinashigna","urban","f",1
"dire.dawa","administration","sidamigna","urban","f",11
"dire.dawa","administration","shitagna","urban","f",165
"dire.dawa","administration","somaligna","urban","f",25561
"dire.dawa","administration","surmagna","urban","f",22
"dire.dawa","administration","shegna","urban","f",6
"dire.dawa","administration","shetagna","urban","f",0
"dire.dawa","administration","tigrigna","urban","f",892
"dire.dawa","administration","tembarogna","urban","f",1
"dire.dawa","administration","tsemayigna","urban","f",0
"dire.dawa","administration","upo","urban","f",0
"dire.dawa","administration","welaitigna","urban","f",66
"dire.dawa","administration","wergigna","urban","f",5
"dire.dawa","administration","yemsagna","urban","f",2
"dire.dawa","administration","zeysegna","urban","f",4
"dire.dawa","administration","zlmamigna","urban","f",1
"dire.dawa","administration","other.ethiopian.languages","urban","f",10
"dire.dawa","administration","english","urban","f",74
"dire.dawa","administration","other.foreign.languages","urban","f",107
"dire.dawa","administration","affarigna","rural","m",0
"dire.dawa","administration","agew-awinigigna","rural","m",0
"dire.dawa","administration","agew-kamyrnya","rural","m",0
"dire.dawa","administration","alabigna","rural","m",2
"dire.dawa","administration","amarigna","rural","m",177
"dire.dawa","administration","anyiwakgna","rural","m",10
"dire.dawa","administration","argobigna","rural","m",12
"dire.dawa","administration","arigna","rural","m",0
"dire.dawa","administration","arborigna","rural","m",0
"dire.dawa","administration","bachagna","rural","m",1
