"region","zone","language","residence","sex","population"
"addis.ababa","gulele","konsogna","urban","m",9
"addis.ababa","gulele","koregna","urban","m",2
"addis.ababa","gulele","koygogna","urban","m",0
"addis.ababa","gulele","koyrigna","urban","m",1
"addis.ababa","gulele","kunamigna","urban","m",15
"addis.ababa","gulele","karogna","urban","m",0
"addis.ababa","gulele","kusumegna","urban","m",1
"addis.ababa","gulele","maliegna","urban","m",54
"addis.ababa","gulele","maogna","urban","m",126
"addis.ababa","gulele","marekogna","urban","m",28
"addis.ababa","gulele","mashiligna","urban","m",8
"addis.ababa","gulele","merigna","urban","m",16
"addis.ababa","gulele","me-enigna","urban","m",0
"addis.ababa","gulele","messengogna","urban","m",20
"addis.ababa","gulele","mejengerigna","urban","m",0
"addis.ababa","gulele","mossigna","urban","m",339
"addis.ababa","gulele","mursygna","urban","m",4
"addis.ababa","gulele","murlegna","urban","m",7
"addis.ababa","gulele","naogna","urban","m",8
"addis.ababa","gulele","nuwerigna","urban","m",18
"addis.ababa","gulele","nyangatomigna","urban","m",5
"addis.ababa","gulele","oromigna","urban","m",10622
"addis.ababa","gulele","oydigna","urban","m",31
"addis.ababa","gulele","qebenigna","urban","m",26
"addis.ababa","gulele","qechemigna","urban","m",1
"addis.ababa","gulele","qewamigna","urban","m",1
"addis.ababa","gulele","shekacho","urban","m",3
"addis.ababa","gulele","shekogna","urban","m",3
"addis.ababa","gulele","shinashigna","urban","m",9
"addis.ababa","gulele","sidamigna","urban","m",30
"addis.ababa","gulele","shitagna","urban","m",1679
"addis.ababa","gulele","somaligna","urban","m",33
"addis.ababa","gulele","surmagna","urban","m",16
"addis.ababa","gulele","shegna","urban","m",11
"addis.ababa","gulele","shetagna","urban","m",0
"addis.ababa","gulele","tigrigna","urban","m",2291
"addis.ababa","gulele","tembarogna","urban","m",10
"addis.ababa","gulele","tsemayigna","urban","m",2
"addis.ababa","gulele","upo","urban","m",1
"addis.ababa","gulele","welaitigna","urban","m",412
"addis.ababa","gulele","wergigna","urban","m",8
"addis.ababa","gulele","yemsagna","urban","m",6
"addis.ababa","gulele","zeysegna","urban","m",12
"addis.ababa","gulele","zlmamigna","urban","m",2
"addis.ababa","gulele","other.ethiopian.languages","urban","m",281
"addis.ababa","gulele","english","urban","m",25
"addis.ababa","gulele","other.foreign.languages","urban","m",84
"addis.ababa","lideta","affarigna","urban","m",79
"addis.ababa","lideta","agew-awinigigna","urban","m",26
"addis.ababa","lideta","agew-kamyrnya","urban","m",27
"addis.ababa","lideta","alabigna","urban","m",39
"addis.ababa","lideta","amarigna","urban","m",68691
"addis.ababa","lideta","anyiwakgna","urban","m",116
"addis.ababa","lideta","argobigna","urban","m",87
"addis.ababa","lideta","arigna","urban","m",54
