"region","zone","language","residence","sex","population"
"affar","2","tigrigna","urban","m",3620
"affar","2","tembarogna","urban","m",1
"affar","2","tsemayigna","urban","m",0
"affar","2","upo","urban","m",1
"affar","2","welaitigna","urban","m",11
"affar","2","wergigna","urban","m",0
"affar","2","yemsagna","urban","m",0
"affar","2","zeysegna","urban","m",0
"affar","2","zlmamigna","urban","m",1
"affar","2","other.ethiopian.languages","urban","m",1
"affar","2","english","urban","m",0
"affar","2","other.foreign.languages","urban","m",1
"affar","3","affarigna","urban","m",10367
"affar","3","agew-awinigigna","urban","m",104
"affar","3","agew-kamyrnya","urban","m",15
"affar","3","alabigna","urban","m",10
"affar","3","amarigna","urban","m",12096
"affar","3","anyiwakgna","urban","m",27
"affar","3","argobigna","urban","m",839
"affar","3","arigna","urban","m",16
"affar","3","arborigna","urban","m",0
"affar","3","bachagna","urban","m",3
"affar","3","basketigna","urban","m",1
"affar","3","benchigna","urban","m",3
"affar","3","bertagna","urban","m",13
"affar","3","bodigna","urban","m",0
"affar","3","brayligna","urban","m",3
"affar","3","burjigna","urban","m",0
"affar","3","benagna","urban","m",1
"affar","3","charigna","urban","m",0
"affar","3","dasenechgna","urban","m",0
"affar","3","dawurogna","urban","m",1
"affar","3","debosgna","urban","m",0
"affar","3","derashigna","urban","m",1
"affar","3","dimegna","urban","m",0
"affar","3","dizigna","urban","m",2
"affar","3","dongigna","urban","m",0
"affar","3","demegna","urban","m",0
"affar","3","felashigna","urban","m",0
"affar","3","fedashigna","urban","m",0
"affar","3","gamogna","urban","m",7
"affar","3","gebatogna","urban","m",0
"affar","3","gedeogna","urban","m",0
"affar","3","gedichogna","urban","m",0
"affar","3","gedoligna","urban","m",1
"affar","3","goffigna","urban","m",4
"affar","3","gumuzigna","urban","m",4
"affar","3","guragiegna","urban","m",345
"affar","3","guagugna","urban","m",3
"affar","3","hadiyigna","urban","m",363
"affar","3","hareriegna","urban","m",10
"affar","3","hamerigna","urban","m",0
"affar","3","irobigna","urban","m",0
"affar","3","keffagna","urban","m",2
"affar","3","kembatigna","urban","m",261
"affar","3","kontigna","urban","m",0
"affar","3","komigna","urban","m",1
"affar","3","konsogna","urban","m",0
"affar","3","koregna","urban","m",1
"affar","3","koygogna","urban","m",0
"affar","3","koyrigna","urban","m",0
"affar","3","kunamigna","urban","m",1
"affar","3","karogna","urban","m",0
"affar","3","kusumegna","urban","m",0
"affar","3","maliegna","urban","m",2
"affar","3","maogna","urban","m",3
"affar","3","marekogna","urban","m",3
"affar","3","mashiligna","urban","m",2
"affar","3","merigna","urban","m",2
"affar","3","me-enigna","urban","m",0
"affar","3","messengogna","urban","m",10
"affar","3","mejengerigna","urban","m",0
"affar","3","mossigna","urban","m",4
"affar","3","mursygna","urban","m",0
"affar","3","murlegna","urban","m",3
"affar","3","naogna","urban","m",14
"affar","3","nuwerigna","urban","m",2
"affar","3","nyangatomigna","urban","m",0
"affar","3","oromigna","urban","m",1201
"affar","3","oydigna","urban","m",0
"affar","3","qebenigna","urban","m",1
"affar","3","qechemigna","urban","m",0
"affar","3","qewamigna","urban","m",0
"affar","3","shekacho","urban","m",0
"affar","3","shekogna","urban","m",0
"affar","3","shinashigna","urban","m",2
"affar","3","sidamigna","urban","m",16
"affar","3","shitagna","urban","m",71
"affar","3","somaligna","urban","m",394
"affar","3","surmagna","urban","m",1
"affar","3","shegna","urban","m",0
"affar","3","shetagna","urban","m",0
"affar","3","tigrigna","urban","m",457
"affar","3","tembarogna","urban","m",1
"affar","3","tsemayigna","urban","m",0
"affar","3","upo","urban","m",0
"affar","3","welaitigna","urban","m",1896
"affar","3","wergigna","urban","m",1
"affar","3","yemsagna","urban","m",3
"affar","3","zeysegna","urban","m",4
"affar","3","zlmamigna","urban","m",2
"affar","3","other.ethiopian.languages","urban","m",1
"affar","3","english","urban","m",0
"affar","3","other.foreign.languages","urban","m",7
"affar","4","affarigna","urban","m",4112
"affar","4","agew-awinigigna","urban","m",12
"affar","4","agew-kamyrnya","urban","m",3
"affar","4","alabigna","urban","m",1
"affar","4","amarigna","urban","m",1007
"affar","4","anyiwakgna","urban","m",1
"affar","4","argobigna","urban","m",0
"affar","4","arigna","urban","m",0
"affar","4","arborigna","urban","m",0
"affar","4","bachagna","urban","m",5
"affar","4","basketigna","urban","m",2
"affar","4","benchigna","urban","m",0
"affar","4","bertagna","urban","m",0
"affar","4","bodigna","urban","m",0
"affar","4","brayligna","urban","m",0
"affar","4","burjigna","urban","m",0
"affar","4","benagna","urban","m",0
"affar","4","charigna","urban","m",0
"affar","4","dasenechgna","urban","m",0
"affar","4","dawurogna","urban","m",0
"affar","4","debosgna","urban","m",1
"affar","4","derashigna","urban","m",0
"affar","4","dimegna","urban","m",0
"affar","4","dizigna","urban","m",0
"affar","4","dongigna","urban","m",0
"affar","4","demegna","urban","m",0
"affar","4","felashigna","urban","m",0
"affar","4","fedashigna","urban","m",0
"affar","4","gamogna","urban","m",0
"affar","4","gebatogna","urban","m",0
"affar","4","gedeogna","urban","m",0
"affar","4","gedichogna","urban","m",0
"affar","4","gedoligna","urban","m",0
"affar","4","goffigna","urban","m",0
"affar","4","gumuzigna","urban","m",1
"affar","4","guragiegna","urban","m",1
"affar","4","guagugna","urban","m",0
"affar","4","hadiyigna","urban","m",1
"affar","4","hareriegna","urban","m",0
"affar","4","hamerigna","urban","m",0
"affar","4","irobigna","urban","m",0
"affar","4","keffagna","urban","m",0
"affar","4","kembatigna","urban","m",0
"affar","4","kontigna","urban","m",0
"affar","4","komigna","urban","m",0
"affar","4","konsogna","urban","m",0
"affar","4","koregna","urban","m",0
"affar","4","koygogna","urban","m",0
"affar","4","koyrigna","urban","m",0
"affar","4","kunamigna","urban","m",0
"affar","4","karogna","urban","m",0
"affar","4","kusumegna","urban","m",0
"affar","4","maliegna","urban","m",0
"affar","4","maogna","urban","m",0
"affar","4","marekogna","urban","m",0
"affar","4","mashiligna","urban","m",0
"affar","4","merigna","urban","m",0
"affar","4","me-enigna","urban","m",0
"affar","4","messengogna","urban","m",0
"affar","4","mejengerigna","urban","m",0
"affar","4","mossigna","urban","m",0
"affar","4","mursygna","urban","m",0
"affar","4","murlegna","urban","m",0
"affar","4","naogna","urban","m",0
"affar","4","nuwerigna","urban","m",0
"affar","4","nyangatomigna","urban","m",0
"affar","4","oromigna","urban","m",5
"affar","4","oydigna","urban","m",0
"affar","4","qebenigna","urban","m",0
"affar","4","qechemigna","urban","m",0
"affar","4","qewamigna","urban","m",0
"affar","4","shekacho","urban","m",0
"affar","4","shekogna","urban","m",0
"affar","4","shinashigna","urban","m",0
"affar","4","sidamigna","urban","m",0
"affar","4","shitagna","urban","m",0
"affar","4","somaligna","urban","m",0
"affar","4","surmagna","urban","m",0
"affar","4","shegna","urban","m",0
"affar","4","shetagna","urban","m",0
"affar","4","tigrigna","urban","m",46
"affar","4","tembarogna","urban","m",0
"affar","4","tsemayigna","urban","m",0
"affar","4","upo","urban","m",0
"affar","4","welaitigna","urban","m",0
"affar","4","wergigna","urban","m",0
"affar","4","yemsagna","urban","m",0
"affar","4","zeysegna","urban","m",0
"affar","4","zlmamigna","urban","m",0
"affar","4","other.ethiopian.languages","urban","m",0
"affar","4","english","urban","m",0
"affar","4","other.foreign.languages","urban","m",0
"affar","5","affarigna","urban","m",5434
"affar","5","agew-awinigigna","urban","m",15
"affar","5","agew-kamyrnya","urban","m",1
"affar","5","alabigna","urban","m",2
"affar","5","amarigna","urban","m",1297
"affar","5","anyiwakgna","urban","m",1
"affar","5","argobigna","urban","m",9
"affar","5","arigna","urban","m",1
"affar","5","arborigna","urban","m",1
"affar","5","bachagna","urban","m",1
"affar","5","basketigna","urban","m",0
"affar","5","benchigna","urban","m",0
"affar","5","bertagna","urban","m",0
"affar","5","bodigna","urban","m",0
"affar","5","brayligna","urban","m",0
"affar","5","burjigna","urban","m",0
"affar","5","benagna","urban","m",0
"affar","5","charigna","urban","m",0
"affar","5","dasenechgna","urban","m",0
"affar","5","dawurogna","urban","m",0
"affar","5","debosgna","urban","m",0
"affar","5","derashigna","urban","m",0
"affar","5","dimegna","urban","m",0
"affar","5","dizigna","urban","m",0
"affar","5","dongigna","urban","m",0
"affar","5","demegna","urban","m",0
"affar","5","felashigna","urban","m",0
"affar","5","fedashigna","urban","m",0
"affar","5","gamogna","urban","m",0
"affar","5","gebatogna","urban","m",0
"affar","5","gedeogna","urban","m",0
"affar","5","gedichogna","urban","m",0
"affar","5","gedoligna","urban","m",0
"affar","5","goffigna","urban","m",1
"affar","5","gumuzigna","urban","m",0
"affar","5","guragiegna","urban","m",0
"affar","5","guagugna","urban","m",0
"affar","5","hadiyigna","urban","m",0
"affar","5","hareriegna","urban","m",0
"affar","5","hamerigna","urban","m",0
"affar","5","irobigna","urban","m",0
"affar","5","keffagna","urban","m",0
"affar","5","kembatigna","urban","m",0
"affar","5","kontigna","urban","m",0
"affar","5","komigna","urban","m",0
"affar","5","konsogna","urban","m",0
"affar","5","koregna","urban","m",0
"affar","5","koygogna","urban","m",0
"affar","5","koyrigna","urban","m",0
"affar","5","kunamigna","urban","m",0
"affar","5","karogna","urban","m",0
"affar","5","kusumegna","urban","m",0
"affar","5","maliegna","urban","m",0
"affar","5","maogna","urban","m",0
"affar","5","marekogna","urban","m",0
"affar","5","mashiligna","urban","m",0
"affar","5","merigna","urban","m",4
"affar","5","me-enigna","urban","m",0
"affar","5","messengogna","urban","m",1
"affar","5","mejengerigna","urban","m",0
"affar","5","mossigna","urban","m",0
"affar","5","mursygna","urban","m",0
"affar","5","murlegna","urban","m",0
"affar","5","naogna","urban","m",0
"affar","5","nuwerigna","urban","m",0
"affar","5","nyangatomigna","urban","m",0
"affar","5","oromigna","urban","m",143
"affar","5","oydigna","urban","m",0
"affar","5","qebenigna","urban","m",0
"affar","5","qechemigna","urban","m",0
"affar","5","qewamigna","urban","m",0
"affar","5","shekacho","urban","m",0
"affar","5","shekogna","urban","m",0
"affar","5","shinashigna","urban","m",0
"affar","5","sidamigna","urban","m",0
"affar","5","shitagna","urban","m",0
"affar","5","somaligna","urban","m",0
"affar","5","surmagna","urban","m",0
"affar","5","shegna","urban","m",0
"affar","5","shetagna","urban","m",0
"affar","5","tigrigna","urban","m",23
"affar","5","tembarogna","urban","m",0
"affar","5","tsemayigna","urban","m",0
"affar","5","upo","urban","m",0
"affar","5","welaitigna","urban","m",3
"affar","5","wergigna","urban","m",0
"affar","5","yemsagna","urban","m",0
"affar","5","zeysegna","urban","m",0
"affar","5","zlmamigna","urban","m",0
"affar","5","other.ethiopian.languages","urban","m",0
"affar","5","english","urban","m",0
"affar","5","other.foreign.languages","urban","m",0
"affar","1","affarigna","urban","f",18848
"affar","1","agew-awinigigna","urban","f",18
"affar","1","agew-kamyrnya","urban","f",10
"affar","1","alabigna","urban","f",14
"affar","1","amarigna","urban","f",19080
"affar","1","anyiwakgna","urban","f",9
"affar","1","argobigna","urban","f",34
"affar","1","arigna","urban","f",10
"affar","1","arborigna","urban","f",1
"affar","1","bachagna","urban","f",6
"affar","1","basketigna","urban","f",5
"affar","1","benchigna","urban","f",0
"affar","1","bertagna","urban","f",1
"affar","1","bodigna","urban","f",1
"affar","1","brayligna","urban","f",6
"affar","1","burjigna","urban","f",0
"affar","1","benagna","urban","f",0
"affar","1","charigna","urban","f",1
"affar","1","dasenechgna","urban","f",0
"affar","1","dawurogna","urban","f",0
"affar","1","debosgna","urban","f",20
"affar","1","derashigna","urban","f",0
"affar","1","dimegna","urban","f",2
"affar","1","dizigna","urban","f",0
"affar","1","dongigna","urban","f",1
"affar","1","demegna","urban","f",0
"affar","1","felashigna","urban","f",0
"affar","1","fedashigna","urban","f",0
"affar","1","gamogna","urban","f",0
"affar","1","gebatogna","urban","f",2
"affar","1","gedeogna","urban","f",0
"affar","1","gedichogna","urban","f",0
"affar","1","gedoligna","urban","f",0
"affar","1","goffigna","urban","f",0
"affar","1","gumuzigna","urban","f",0
"affar","1","guragiegna","urban","f",26
"affar","1","guagugna","urban","f",3
"affar","1","hadiyigna","urban","f",2
"affar","1","hareriegna","urban","f",0
"affar","1","hamerigna","urban","f",0
"affar","1","irobigna","urban","f",0
"affar","1","keffagna","urban","f",4
"affar","1","kembatigna","urban","f",3
"affar","1","kontigna","urban","f",0
